"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"109","Anthony Nelson (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"110","Quinton Jefferson (BUF)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"111","C.J. Brewer (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"112","Sam Okuayinonu (SF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"113","Zach Harrison (ATL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"114","Da'Shawn Hand (MIA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"115","Malcolm Roach (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"116","Nick Bosa (SF)","1","1","0","0","0","0","0","0","1","2.3","2.3","53.8%"
"117","George Karlaftis III (KC)","1","1","0","0","0","0","0","0","1","2.3","2.3","9.2%"
"118","Keeanu Benton (PIT)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"119","Jeremiah Pharms Jr. (NE)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"120","David Onyemata (ATL)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"121","Zach Carter (LV)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"122","Daniel Ekuale (NE)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"123","Kendal Vickers (NO)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"124","Zach Sieler (MIA)","0","3","0","0","0","0","0","0","1","2.3","2.3","7.3%"
"125","DaQuan Jones (BUF)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.1%"
"126","Kenny Clark (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.6%"
"127","Leonard Williams (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","6.2%"
"128","Byron Murphy II (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.2%"
"129","Otito Ogbonnia (LAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"130","Kentavius Street (ATL)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"131","Davon Godchaux (NE)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.7%"
"132","Grover Stewart (IND)","0","2","0","0","0","0","0","0","1","1.5","1.5","5.2%"
"133","Dre'Mont Jones (SEA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"134","DeMarcus Walker (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"135","Elijah Chatman (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"136","Jordon Riley (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"137","Mike Pennel Jr. (KC)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"138","Austin Johnson (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"139","Eddie Goldman (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"140","Arden Key (TEN)","0","0","0","1","0","0","0","0","1","1.5","1.5","3.2%"
"141","Caleb Murphy (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"142","Daron Payne (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","7.3%"
"143","Payton Turner (NO)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.1%"
"144","Chris Williams (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"145","Nik Bonitto (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.7%"
"146","Tyler Davis (LAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"147","Byron Cowart (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
